Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Ariel Atkins,LAS,LAS @ IND,06/27/2026,2026.0,L,22,12,5,8,62.5,2,2,100.0,0,0,0.0,1,2,3,3,1,0,0,4,-12
Tyasha Harris,IND,IND vs. LAS,06/27/2026,2026.0,W,30,16,5,8,62.5,2,4,50.0,4,5,80.0,0,5,5,3,0,0,2,0,27
Jihyun Park,LAS,LAS @ IND,06/27/2026,2026.0,L,24,8,3,6,50.0,1,3,33.3,1,1,100.0,0,4,4,1,1,1,0,1,-11
Lexie Hull,IND,IND vs. LAS,06/27/2026,2026.0,W,22,5,2,7,28.6,1,4,25.0,0,0,0.0,1,6,7,3,1,1,0,5,21
Nyara Sabally,TOR,TOR vs. PHX,06/27/2026,2026.0,L,26,14,5,10,50.0,2,3,66.7,2,5,40.0,0,4,4,1,0,0,2,5,-18
Myisha Hines-Allen,IND,IND vs. LAS,06/27/2026,2026.0,W,9,7,3,6,50.0,0,0,0.0,1,2,50.0,1,2,3,3,1,1,1,2,-2
Isabelle Harrison,TOR,TOR vs. PHX,06/27/2026,2026.0,L,27,12,5,11,45.5,0,1,0.0,2,2,100.0,2,5,7,0,0,1,3,4,-6
Allisha Gray,ATL,ATL @ SEA,06/27/2026,2026.0,L,35,15,5,16,31.3,1,7,14.3,4,4,100.0,1,2,3,2,1,0,1,5,-20
Dearica Hamby,LAS,LAS @ IND,06/27/2026,2026.0,L,26,15,6,14,42.9,0,1,0.0,3,4,75.0,2,2,4,4,0,0,2,6,-37
Jade Melbourne,SEA,SEA vs. ATL,06/27/2026,2026.0,W,31,10,4,9,44.4,2,2,100.0,0,0,0.0,1,3,4,5,1,0,0,2,25
Tima Pouye,TOR,TOR vs. PHX,06/27/2026,2026.0,L,20,13,5,10,50.0,3,7,42.9,0,0,0.0,1,1,2,4,1,0,1,5,6
Jordin Canada,ATL,ATL @ SEA,06/27/2026,2026.0,L,36,8,3,5,60.0,0,1,0.0,2,2,100.0,1,3,4,10,1,0,3,4,-16
Lexi Held,PHX,PHX @ TOR,06/27/2026,2026.0,W,30,16,5,11,45.5,3,6,50.0,3,3,100.0,1,1,2,2,1,0,2,0,7
Kaila Charles,GSV,GSV vs. ATL,06/26/2026,2026.0,W,18,2,0,2,0.0,0,0,0.0,2,2,100.0,1,3,4,0,0,1,0,3,-4
Jordan Harrison,PDX,PDX @ CHI,06/26/2026,2026.0,L,13,3,1,4,25.0,0,0,0.0,1,2,50.0,2,0,2,3,0,0,0,3,-7
Cecilia Zandalasini,GSV,GSV vs. ATL,06/26/2026,2026.0,W,18,4,2,4,50.0,0,2,0.0,0,0,0.0,0,2,2,3,0,0,2,1,-1
Serah Williams,PDX,PDX @ CHI,06/26/2026,2026.0,L,11,6,3,6,50.0,0,0,0.0,0,2,0.0,0,0,0,1,1,0,0,2,-9
Teja Oblak,PDX,PDX @ CHI,06/26/2026,2026.0,L,10,5,2,7,28.6,1,4,25.0,0,0,0.0,2,0,2,0,1,0,2,2,-20
Brittney Griner,CON,CON vs. WAS,06/26/2026,2026.0,W,21,10,5,14,35.7,0,0,0.0,0,0,0.0,1,1,2,2,0,1,1,5,11
Rachel Banham,CHI,CHI vs. PDX,06/26/2026,2026.0,W,12,8,3,4,75.0,2,3,66.7,0,0,0.0,0,0,0,1,0,0,0,1,12
Aaliyah Edwards,CON,CON vs. WAS,06/26/2026,2026.0,W,18,6,3,5,60.0,0,1,0.0,0,0,0.0,1,4,5,0,0,0,2,1,-4
Diamond Miller,CON,CON vs. WAS,06/26/2026,2026.0,W,25,4,2,6,33.3,0,1,0.0,0,0,0.0,0,4,4,1,1,0,1,1,10
Madina Okot,ATL,ATL @ GSV,06/26/2026,2026.0,L,11,7,3,5,60.0,0,1,0.0,1,2,50.0,1,1,2,0,0,2,2,1,0
Natasha Cloud,CHI,CHI vs. PDX,06/26/2026,2026.0,W,18,2,1,3,33.3,0,2,0.0,0,0,0.0,1,0,1,4,1,2,2,3,12
Cotie McMahon,WAS,WAS @ CON,06/26/2026,2026.0,L,24,4,1,4,25.0,0,1,0.0,2,4,50.0,2,0,2,2,0,0,2,0,0
Gabriela Jaquez,CHI,CHI vs. PDX,06/26/2026,2026.0,W,24,4,1,4,25.0,0,2,0.0,2,2,100.0,0,1,1,3,0,0,2,0,16
Raegan Beers,CON,CON vs. WAS,06/26/2026,2026.0,W,9,3,1,2,50.0,0,0,0.0,1,2,50.0,0,1,1,0,0,0,0,0,7
Angela Dugalic,WAS,WAS @ CON,06/26/2026,2026.0,L,8,2,1,2,50.0,0,0,0.0,0,0,0.0,0,1,1,2,0,1,0,1,2
Michaela Onyenwere,WAS,WAS @ CON,06/26/2026,2026.0,L,28,4,1,5,20.0,0,2,0.0,2,2,100.0,0,2,2,1,0,0,4,1,-17
Isobel Borlase,ATL,ATL @ GSV,06/26/2026,2026.0,L,18,2,1,5,20.0,0,2,0.0,0,0,0.0,0,0,0,2,1,0,1,0,6
Naz Hillmon,ATL,ATL @ GSV,06/26/2026,2026.0,L,29,2,0,4,0.0,0,1,0.0,2,2,100.0,0,3,3,1,0,0,1,2,-8
Te-Hina Paopao,ATL,ATL @ GSV,06/26/2026,2026.0,L,5,3,1,2,50.0,1,1,100.0,0,0,0.0,0,0,0,1,0,0,0,0,2
Nyadiew Puoch,PDX,PDX @ CHI,06/26/2026,2026.0,L,14,2,1,4,25.0,0,2,0.0,0,1,0.0,1,0,1,1,0,0,0,3,-5
Laeticia Amihere,GSV,GSV vs. ATL,06/26/2026,2026.0,W,10,0,0,1,0.0,0,0,0.0,0,0,0.0,2,1,3,1,0,0,1,3,-5
Lucy Olsen,WAS,WAS @ CON,06/26/2026,2026.0,L,4,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,3
Ashlon Jackson,CON,CON vs. WAS,06/26/2026,2026.0,W,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,-8
Kayla Thornton,GSV,GSV vs. ATL,06/26/2026,2026.0,W,19,0,0,5,0.0,0,3,0.0,0,0,0.0,0,2,2,0,0,0,0,0,4
Holly Winterburn,PDX,PDX @ CHI,06/26/2026,2026.0,L,3,2,1,3,33.3,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-3
Indya Nivar,ATL,ATL @ GSV,06/26/2026,2026.0,L,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2
Nell Angloma,CON,CON vs. WAS,06/26/2026,2026.0,W,4,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-3
Lauren Betts,WAS,WAS @ CON,06/26/2026,2026.0,L,17,5,2,5,40.0,0,0,0.0,1,4,25.0,0,6,6,2,1,1,1,3,10
Janelle Salaun,GSV,GSV vs. ATL,06/26/2026,2026.0,W,22,8,2,7,28.6,2,5,40.0,2,2,100.0,2,5,7,0,0,0,0,2,0
Shakira Austin,WAS,WAS @ CON,06/26/2026,2026.0,L,23,6,2,7,28.6,1,2,50.0,1,4,25.0,3,9,12,1,0,1,7,1,-21
Kaitlyn Chen,GSV,GSV vs. ATL,06/26/2026,2026.0,W,18,13,5,9,55.6,1,2,50.0,2,2,100.0,1,2,3,1,0,0,4,3,-2
Carla Leite,PDX,PDX @ CHI,06/26/2026,2026.0,L,23,18,4,10,40.0,1,4,25.0,9,10,90.0,0,1,1,4,1,0,4,1,-9
Kamilla Cardoso,CHI,CHI vs. PDX,06/26/2026,2026.0,W,24,30,13,13,100.0,0,0,0.0,4,6,66.7,3,5,8,1,0,1,3,2,6
Sydney Taylor,CHI,CHI vs. PDX,06/26/2026,2026.0,W,23,29,8,11,72.7,6,7,85.7,7,7,100.0,0,3,3,3,0,0,2,3,34
Angel Reese,ATL,ATL @ GSV,06/26/2026,2026.0,L,29,15,4,11,36.4,0,0,0.0,7,8,87.5,5,7,12,0,6,0,2,5,-3
Jordin Canada,ATL,ATL @ GSV,06/26/2026,2026.0,L,35,23,7,11,63.6,3,3,100.0,6,6,100.0,0,3,3,2,2,1,4,3,-3
Olivia Nelson-Ododa,CON,CON vs. WAS,06/26/2026,2026.0,W,30,12,6,12,50.0,0,0,0.0,0,1,0.0,3,6,9,3,2,3,1,4,10
Kiah Stokes,GSV,GSV vs. ATL,06/26/2026,2026.0,W,30,13,5,7,71.4,2,4,50.0,1,2,50.0,0,4,4,0,0,7,2,6,7
Azura Stevens,CHI,CHI vs. PDX,06/26/2026,2026.0,W,28,12,4,10,40.0,3,6,50.0,1,1,100.0,1,5,6,6,0,2,1,2,23
Frieda Buhner,PDX,PDX @ CHI,06/26/2026,2026.0,L,21,10,4,7,57.1,1,2,50.0,1,1,100.0,1,4,5,2,0,0,0,1,-21
Kiki Iriafen,WAS,WAS @ CON,06/26/2026,2026.0,L,32,11,5,11,45.5,0,0,0.0,1,4,25.0,5,9,14,0,1,0,1,5,-13
Charlisse Leger-Walker,CON,CON vs. WAS,06/26/2026,2026.0,W,31,10,4,9,44.4,2,4,50.0,0,0,0.0,0,3,3,5,3,0,0,3,15
Sarah Ashlee Barker,PDX,PDX @ CHI,06/26/2026,2026.0,L,29,11,5,11,45.5,1,4,25.0,0,0,0.0,2,1,3,1,3,2,1,1,-24
Skylar Diggins,CHI,CHI vs. PDX,06/26/2026,2026.0,W,23,10,4,8,50.0,2,4,50.0,0,0,0.0,0,3,3,9,0,1,2,1,11
Gabby Williams,GSV,GSV vs. ATL,06/26/2026,2026.0,W,22,16,5,11,45.5,0,4,0.0,6,10,60.0,0,4,4,2,2,0,2,0,7
Bridget Carleton,PDX,PDX @ CHI,06/26/2026,2026.0,L,29,20,5,14,35.7,2,7,28.6,8,8,100.0,0,4,4,1,1,0,0,3,-23
Leila Lacan,CON,CON vs. WAS,06/26/2026,2026.0,W,29,12,4,10,40.0,0,1,0.0,4,4,100.0,0,0,0,5,4,0,2,3,13
Veronica Burton,GSV,GSV vs. ATL,06/26/2026,2026.0,W,22,10,4,10,40.0,0,2,0.0,2,2,100.0,0,1,1,2,4,0,2,1,5
Rhyne Howard,ATL,ATL @ GSV,06/26/2026,2026.0,L,36,9,2,16,12.5,1,8,12.5,4,4,100.0,0,5,5,2,3,1,2,5,-6
Elizabeth Williams,CHI,CHI vs. PDX,06/26/2026,2026.0,W,19,8,3,5,60.0,0,0,0.0,2,5,40.0,1,4,5,4,0,1,0,2,27
Jacy Sheldon,CHI,CHI vs. PDX,06/26/2026,2026.0,W,15,11,4,6,66.7,1,3,33.3,2,2,100.0,0,2,2,0,1,2,0,3,10
Emily Engstler,PDX,PDX @ CHI,06/26/2026,2026.0,L,18,4,2,3,66.7,0,0,0.0,0,0,0.0,2,3,5,3,2,2,0,2,-8
Courtney Vandersloot,CHI,CHI vs. PDX,06/26/2026,2026.0,W,14,10,4,4,100.0,1,1,100.0,1,1,100.0,0,3,3,7,0,0,2,2,-1
Tiffany Hayes,GSV,GSV vs. ATL,06/26/2026,2026.0,W,22,12,4,6,66.7,0,0,0.0,4,5,80.0,0,2,2,5,0,1,5,3,4
Megan Gustafson,PDX,PDX @ CHI,06/26/2026,2026.0,L,29,13,4,10,40.0,3,6,50.0,2,3,66.7,1,0,1,3,1,0,1,5,-21
Sonia Citron,WAS,WAS @ CON,06/26/2026,2026.0,L,31,11,2,10,20.0,0,4,0.0,7,7,100.0,2,4,6,3,0,1,2,0,-3
Allisha Gray,ATL,ATL @ GSV,06/26/2026,2026.0,L,36,14,5,13,38.5,1,4,25.0,3,5,60.0,1,1,2,2,2,0,2,4,-5
Georgia Amoore,WAS,WAS @ CON,06/26/2026,2026.0,L,33,14,5,10,50.0,4,9,44.4,0,0,0.0,0,2,2,5,0,0,4,4,-16
Kennedy Burke,CON,CON vs. WAS,06/26/2026,2026.0,W,28,11,3,9,33.3,3,5,60.0,2,3,66.7,0,3,3,2,1,2,1,2,4
Nyara Sabally,TOR,TOR vs. LAS,06/25/2026,2026.0,W,19,5,2,5,40.0,0,1,0.0,1,2,50.0,0,4,4,0,0,1,0,5,18
Katie Lou Samuelson,SEA,SEA vs. NYL,06/25/2026,2026.0,W,13,2,1,1,100.0,0,0,0.0,0,0,0.0,2,3,5,2,0,0,1,1,-2
Zia Cooke,SEA,SEA vs. NYL,06/25/2026,2026.0,W,13,3,1,6,16.7,1,3,33.3,0,0,0.0,1,3,4,0,1,0,1,1,-4
Marine Johannes,NYL,NYL @ SEA,06/25/2026,2026.0,L,19,6,2,7,28.6,2,7,28.6,0,0,0.0,0,1,1,2,0,0,3,1,-5
Awak Kuier,DAL,DAL @ LVA,06/25/2026,2026.0,L,21,8,4,7,57.1,0,1,0.0,0,0,0.0,1,1,2,1,0,0,1,4,-2
Tima Pouye,TOR,TOR vs. LAS,06/25/2026,2026.0,W,14,6,1,5,20.0,0,1,0.0,4,5,80.0,1,1,2,3,0,0,2,4,4
Betnijah Laney-Hamilton,NYL,NYL @ SEA,06/25/2026,2026.0,L,21,3,1,5,20.0,1,4,25.0,0,0,0.0,0,5,5,0,0,0,3,3,-11
Kiana Williams,LAS,LAS @ TOR,06/25/2026,2026.0,L,17,8,3,8,37.5,2,6,33.3,0,0,0.0,1,0,1,1,0,0,1,2,-11
Raquel Carrera,NYL,NYL @ SEA,06/25/2026,2026.0,L,17,7,3,4,75.0,0,1,0.0,1,2,50.0,3,2,5,0,0,0,1,0,-2
Emma Cannon,LAS,LAS @ TOR,06/25/2026,2026.0,L,14,10,2,7,28.6,2,5,40.0,4,6,66.7,0,1,1,0,0,0,1,1,-8
Kierstan Bell,LVA,LVA vs. DAL,06/25/2026,2026.0,W,13,10,4,4,100.0,2,2,100.0,0,0,0.0,0,1,1,0,0,0,0,0,3
Temi Fagbenle,TOR,TOR vs. LAS,06/25/2026,2026.0,W,19,4,2,5,40.0,0,2,0.0,0,0,0.0,3,3,6,3,0,0,1,2,15
Azzi Fudd,DAL,DAL @ LVA,06/25/2026,2026.0,L,32,7,3,9,33.3,1,4,25.0,0,0,0.0,0,1,1,1,2,0,1,2,-20
Jihyun Park,LAS,LAS @ TOR,06/25/2026,2026.0,L,19,5,2,6,33.3,1,5,20.0,0,0,0.0,1,1,2,1,0,0,1,3,-11
Han Xu,NYL,NYL @ SEA,06/25/2026,2026.0,L,14,8,4,7,57.1,0,2,0.0,0,0,0.0,0,0,0,2,1,1,0,0,-7
Li Yueru,DAL,DAL @ LVA,06/25/2026,2026.0,L,7,5,2,4,50.0,0,2,0.0,1,1,100.0,0,1,1,1,0,0,0,1,-7
Arike Ogunbowale,DAL,DAL @ LVA,06/25/2026,2026.0,L,29,4,1,10,10.0,0,5,0.0,2,2,100.0,0,1,1,2,0,0,1,4,-16
Laura Ziegler,LAS,LAS @ TOR,06/25/2026,2026.0,L,11,0,0,4,0.0,0,3,0.0,0,0,0.0,1,1,2,2,0,1,0,2,-10
Maddy Siegrist,DAL,DAL @ LVA,06/25/2026,2026.0,L,12,2,1,3,33.3,0,2,0.0,0,0,0.0,0,1,1,0,0,1,0,3,-3
Stefanie Dolson,SEA,SEA vs. NYL,06/25/2026,2026.0,W,13,2,0,1,0.0,0,1,0.0,2,2,100.0,1,1,2,0,0,0,2,4,-1
Sug Sutton,DAL,DAL @ LVA,06/25/2026,2026.0,L,7,3,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0,0,0,0,2,1,-3
Ariel Atkins,LAS,LAS @ TOR,06/25/2026,2026.0,L,14,0,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,2,4,-21
Stephanie Talbot,LVA,LVA vs. DAL,06/25/2026,2026.0,W,16,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,2,2,1
Ta'Niya Latson,LAS,LAS @ TOR,06/25/2026,2026.0,L,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0
Taylor Thierry,SEA,SEA vs. NYL,06/25/2026,2026.0,W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,-1
Alysha Clark,DAL,DAL @ LVA,06/25/2026,2026.0,L,8,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,2,-3
Brianna Turner,LVA,LVA vs. DAL,06/25/2026,2026.0,W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-5
Teonni Key,TOR,TOR vs. LAS,06/25/2026,2026.0,W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-5
Erica Wheeler,LAS,LAS @ TOR,06/25/2026,2026.0,L,24,8,3,7,42.9,0,3,0.0,2,2,100.0,0,1,1,5,0,0,0,4,-16
Natisha Hiedeman,SEA,SEA vs. NYL,06/25/2026,2026.0,W,33,11,5,12,41.7,1,6,16.7,0,0,0.0,0,0,0,3,2,0,2,1,12
Rebekah Gardner,NYL,NYL @ SEA,06/25/2026,2026.0,L,13,2,0,2,0.0,0,0,0.0,2,2,100.0,1,3,4,4,1,1,0,1,-7
Leonie Fiebich,NYL,NYL @ SEA,06/25/2026,2026.0,L,31,19,6,12,50.0,3,6,50.0,4,5,80.0,1,1,2,2,2,0,1,2,-5
Chance Gray,LAS,LAS @ TOR,06/25/2026,2026.0,L,14,7,2,4,50.0,2,4,50.0,1,2,50.0,1,3,4,2,0,0,0,1,-1
Flau'jae Johnson,SEA,SEA vs. NYL,06/25/2026,2026.0,W,33,28,11,23,47.8,4,10,40.0,2,4,50.0,4,5,9,2,3,1,2,4,13
Julie Allemand,TOR,TOR vs. LAS,06/25/2026,2026.0,W,30,13,4,4,100.0,3,3,100.0,2,2,100.0,0,6,6,14,3,1,0,2,31
Jessica Shepard,DAL,DAL @ LVA,06/25/2026,2026.0,L,35,22,8,11,72.7,0,0,0.0,6,8,75.0,2,12,14,4,1,0,2,3,-13
Jonquel Jones,NYL,NYL @ SEA,06/25/2026,2026.0,L,30,26,10,17,58.8,3,8,37.5,3,7,42.9,2,6,8,1,1,1,1,1,-8
Paige Bueckers,DAL,DAL @ LVA,06/25/2026,2026.0,L,37,25,11,19,57.9,0,3,0.0,3,3,100.0,0,2,2,6,3,0,1,3,-12
Jackie Young,LVA,LVA vs. DAL,06/25/2026,2026.0,W,32,20,4,6,66.7,2,3,66.7,10,10,100.0,1,7,8,6,1,0,4,3,10
Dearica Hamby,LAS,LAS @ TOR,06/25/2026,2026.0,L,29,21,7,13,53.8,1,3,33.3,6,7,85.7,1,8,9,0,3,0,2,3,-10
Dominique Malonga,SEA,SEA vs. NYL,06/25/2026,2026.0,W,34,20,9,12,75.0,1,2,50.0,1,1,100.0,3,7,10,2,0,1,2,5,7
Nneka Ogwumike,LAS,LAS @ TOR,06/25/2026,2026.0,L,27,21,8,13,61.5,1,4,25.0,4,4,100.0,2,5,7,4,1,0,0,1,-28
Jade Melbourne,SEA,SEA vs. NYL,06/25/2026,2026.0,W,25,18,6,11,54.5,0,3,0.0,6,7,85.7,0,2,2,7,2,0,2,2,15
Rae Burrell,LAS,LAS @ TOR,06/25/2026,2026.0,L,29,17,6,12,50.0,2,4,50.0,3,5,60.0,1,1,2,4,2,1,1,2,-24
A'ja Wilson,LVA,LVA vs. DAL,06/25/2026,2026.0,W,32,32,12,21,57.1,0,1,0.0,8,11,72.7,2,7,9,0,0,0,2,3,14
Awa Fam,SEA,SEA vs. NYL,06/25/2026,2026.0,W,33,15,6,9,66.7,2,3,66.7,1,1,100.0,1,5,6,2,0,1,3,3,16
NaLyssa Smith,LVA,LVA vs. DAL,06/25/2026,2026.0,W,30,4,1,4,25.0,0,1,0.0,2,4,50.0,2,9,11,0,1,1,1,2,12
Laura Juskaite,TOR,TOR vs. LAS,06/25/2026,2026.0,W,20,10,4,13,30.8,2,5,40.0,0,0,0.0,6,6,12,2,0,0,0,1,14
Pauline Astier,NYL,NYL @ SEA,06/25/2026,2026.0,L,25,3,1,5,20.0,0,1,0.0,1,1,100.0,0,1,1,5,3,0,2,3,4
Jewell Loyd,LVA,LVA vs. DAL,06/25/2026,2026.0,W,26,8,2,6,33.3,2,5,40.0,2,2,100.0,0,2,2,2,1,0,1,3,12
Kia Nurse,TOR,TOR vs. LAS,06/25/2026,2026.0,W,15,12,3,8,37.5,2,6,33.3,4,4,100.0,2,1,3,0,1,0,0,3,-10
Marina Mabrey,TOR,TOR vs. LAS,06/25/2026,2026.0,W,32,53,17,28,60.7,9,18,50.0,10,12,83.3,2,4,6,2,0,0,3,2,36
Aziaha James,DAL,DAL @ LVA,06/25/2026,2026.0,L,13,8,3,5,60.0,0,2,0.0,2,2,100.0,0,1,1,3,1,1,3,2,4
Cheyenne Parker-Tyus,LVA,LVA vs. DAL,06/25/2026,2026.0,W,17,13,4,7,57.1,0,0,0.0,5,6,83.3,2,0,2,3,0,1,0,4,9
Isabelle Harrison,TOR,TOR vs. LAS,06/25/2026,2026.0,W,21,9,4,4,100.0,1,1,100.0,0,0,0.0,1,5,6,2,0,2,2,1,10
Sabrina Ionescu,NYL,NYL @ SEA,06/25/2026,2026.0,L,29,14,5,12,41.7,1,7,14.3,3,3,100.0,0,2,2,5,1,0,2,4,-14
Maria Conde,TOR,TOR vs. LAS,06/25/2026,2026.0,W,29,13,4,8,50.0,3,5,60.0,2,2,100.0,0,7,7,0,1,0,2,2,27
Chelsea Gray,LVA,LVA vs. DAL,06/25/2026,2026.0,W,33,12,5,11,45.5,2,5,40.0,0,0,0.0,0,1,1,9,1,0,5,3,19
Marta Suarez,PHX,PHX @ IND,06/24/2026,2026.0,W,10,6,3,4,75.0,0,1,0.0,0,1,0.0,1,1,2,0,0,0,1,3,-7
Georgia Amoore,WAS,WAS vs. MIN,06/24/2026,2026.0,L,26,6,1,4,25.0,1,3,33.3,3,3,100.0,0,1,1,3,0,0,4,4,-3
Sika Kone,ATL,ATL @ GSV,06/24/2026,2026.0,L,12,4,1,3,33.3,0,1,0.0,2,2,100.0,2,1,3,1,0,0,1,3,14
Anastasiia Olairi Kosu,MIN,MIN @ WAS,06/24/2026,2026.0,W,14,2,1,2,50.0,0,0,0.0,0,0,0.0,0,2,2,0,1,1,1,3,-9
Nyadiew Puoch,PDX,PDX @ CHI,06/24/2026,2026.0,L,13,0,0,6,0.0,0,5,0.0,0,0,0.0,0,0,0,2,1,2,0,0,-13
Serah Williams,PDX,PDX @ CHI,06/24/2026,2026.0,L,7,6,3,3,100.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,1,2,-3
Maya Caldwell,MIN,MIN @ WAS,06/24/2026,2026.0,W,14,5,2,4,50.0,1,2,50.0,0,0,0.0,1,1,2,1,0,0,0,1,2
Frieda Buhner,PDX,PDX @ CHI,06/24/2026,2026.0,L,16,2,0,3,0.0,0,2,0.0,2,2,100.0,0,3,3,2,1,0,1,1,-10
Karlie Samuelson,PDX,PDX @ CHI,06/24/2026,2026.0,L,15,6,2,3,66.7,2,3,66.7,0,0,0.0,0,2,2,0,0,0,0,1,-15
Courtney Williams,MIN,MIN @ WAS,06/24/2026,2026.0,W,25,5,2,9,22.2,0,2,0.0,1,2,50.0,0,2,2,3,0,1,0,1,-3
Janelle Salaun,GSV,GSV vs. ATL,06/24/2026,2026.0,W,10,6,2,5,40.0,2,4,50.0,0,0,0.0,0,2,2,1,0,0,1,2,1
Lauren Betts,WAS,WAS vs. MIN,06/24/2026,2026.0,L,16,4,2,3,66.7,0,0,0.0,0,0,0.0,2,2,4,1,0,1,3,4,-2
Cotie McMahon,WAS,WAS vs. MIN,06/24/2026,2026.0,L,29,7,3,8,37.5,0,1,0.0,1,2,50.0,1,2,3,1,0,0,1,0,-10
Luisa Geiselsoder,PDX,PDX @ CHI,06/24/2026,2026.0,L,14,2,1,4,25.0,0,1,0.0,0,0,0.0,2,1,3,2,0,2,0,3,-8
Allisha Gray,ATL,ATL @ GSV,06/24/2026,2026.0,L,25,8,3,10,30.0,1,5,20.0,1,3,33.3,0,1,1,0,1,0,1,2,-22
Lexi Held,PHX,PHX @ IND,06/24/2026,2026.0,W,26,9,3,6,50.0,1,1,100.0,2,3,66.7,0,1,1,0,0,1,0,2,-5
Monique Billings,IND,IND vs. PHX,06/24/2026,2026.0,L,20,8,2,2,100.0,0,0,0.0,4,4,100.0,2,3,5,0,0,0,0,3,-5
Michaela Onyenwere,WAS,WAS vs. MIN,06/24/2026,2026.0,L,23,2,1,5,20.0,0,3,0.0,0,0,0.0,0,1,1,1,1,0,1,5,8
Indya Nivar,ATL,ATL @ GSV,06/24/2026,2026.0,L,11,2,1,3,33.3,0,0,0.0,0,2,0.0,0,1,1,1,1,0,0,1,14
Kaitlyn Chen,GSV,GSV vs. ATL,06/24/2026,2026.0,W,5,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-2
Elizabeth Williams,CHI,CHI vs. PDX,06/24/2026,2026.0,W,13,2,1,3,33.3,0,0,0.0,0,0,0.0,0,2,2,0,0,1,1,0,7
Teaira McCowan,MIN,MIN @ WAS,06/24/2026,2026.0,W,7,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,2,9
Antonia Delaere,MIN,MIN @ WAS,06/24/2026,2026.0,W,8,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,-9
Alicia Florez,WAS,WAS vs. MIN,06/24/2026,2026.0,L,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,-3
Tyasha Harris,IND,IND vs. PHX,06/24/2026,2026.0,L,3,0,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-6
Quionche Carter,PHX,PHX @ IND,06/24/2026,2026.0,W,2,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3
Bridget Carleton,PDX,PDX @ CHI,06/24/2026,2026.0,L,29,7,2,6,33.3,0,2,0.0,3,4,75.0,2,3,5,2,0,1,2,1,-19
Holly Winterburn,PDX,PDX @ CHI,06/24/2026,2026.0,L,4,2,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,1,1
Tiffany Hayes,GSV,GSV vs. ATL,06/24/2026,2026.0,W,18,0,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,1,0,1,-1
Rachel Banham,CHI,CHI vs. PDX,06/24/2026,2026.0,W,6,3,1,2,50.0,1,2,50.0,0,0,0.0,0,0,0,0,0,0,0,2,1
Sophie Cunningham,IND,IND vs. PHX,06/24/2026,2026.0,L,20,5,2,3,66.7,1,2,50.0,0,0,0.0,0,0,0,0,0,0,3,3,-7
Te-Hina Paopao,ATL,ATL @ GSV,06/24/2026,2026.0,L,12,2,1,3,33.3,0,1,0.0,0,0,0.0,0,0,0,2,0,0,1,2,-3
Naz Hillmon,ATL,ATL @ GSV,06/24/2026,2026.0,L,16,2,1,1,100.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,1,-13
Angela Dugalic,WAS,WAS vs. MIN,06/24/2026,2026.0,L,8,3,0,0,0.0,0,0,0.0,3,4,75.0,0,0,0,1,0,0,0,1,12
Lucy Olsen,WAS,WAS vs. MIN,06/24/2026,2026.0,L,5,2,0,2,0.0,0,2,0.0,2,2,100.0,0,1,1,1,0,0,0,0,7
Teja Oblak,PDX,PDX @ CHI,06/24/2026,2026.0,L,8,3,1,4,25.0,1,1,100.0,0,0,0.0,1,0,1,0,0,0,2,0,-5
Isobel Borlase,ATL,ATL @ GSV,06/24/2026,2026.0,L,19,2,1,2,50.0,0,1,0.0,0,0,0.0,0,1,1,2,0,0,3,2,-1
